Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24?,0,frequent,567,RESEARCH & DEVELOPMENT,2,1,TECHNICAL DEGREE,1,1646,1,FEMALE,32,3,1,research scientist,4,single,3760,17218,1,Y,Yes,13,3,3,80,0,6,2,3,6,3,1_,3
27,No,rare,,RESEARCH & DEVELOPMENT,8,3,MEDICAL,1,1647,2,f,86,4,1,Research scientist,3,married,3517,,7,Y,no,17,3,1,80,0,5,0,3,3,2,0,2
27?,0,travel_frequently,591,R&D,,3,MEDICAL,1,1648,4,Male,87,3,1,Research scientist,4,SINGLE,2580,6297,2,Y,0,13,3,3,,0,6,0,2,4,2,1,2
40,Yes,rare,1329,R&D,7,3,Life Sciences,1,1649,1,MALE,73,,1,Laboratory Technician,1,Single,2166,3339,3,Y,YES,14,3,2,80,0,10,3,1,4,2,0_,3
29,No,travel_rarely,469,SALES,10,3,MED,1,1650,3,Male,42,2,2,sales executive,3,SINGLE,5869,23413,9,Y,no,11,,3,80,0,8_,2,3,5,2,1,4
36,No,travel_rarely,,Research & Development,5,4,life sciences,1,1651,2,FEMALE,42,3,3,HEALTHCARE REPRESENTATIVE,,Married,8008,22792,4,Y,,12,3_,3,80,2,9,6,3,3,2,0,2
25,0,frequent,772,R&D,2,1,LIFE SCIENCES,1,1653,4,Male,77,4,2,MANUFACTURING DIRECTOR,3,divorced,5206,4973,1,Y,0,17,3,3,80,2,7,6,3,7,7,0,7
39,NO,rare,492,R&D,12,3,MEDICAL,1,1654,4,Male,66,3,2,manufacture director,2,married,5295,7693,4,Y,No,21,4,3,80,0,,3,3,5,4,1,0
49,NO,rare,301,R&D,22,4,other,1,1655,1,Female,72,3,4,research director,2,married,16413,,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2
50,no,rare,813,Research & Development,17,5,life sciences,1,1656,4,F,50,2,3,research director,1,divorced,13269,,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11
20,NO,rare,1141,sales,2,3,MED,1,1657,3,FEMALE,31,3,1,sales representative,3,SINGLE,2783,13251,1_,Y,No,19,,1,,0,2,3,3,,2,2,2
34,No,Travel_Rarely,1130,Research & Development,3,3,life sciences,1,1658,4,F,66,3?,2,research scientist,2,divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9
36,0,travel_rarely,311,RESEARCH & DEVELOPMENT,7,3,life sciences,1,,1,M,77,3,1,laboratory technician,2,SINGLE,2013,10950,2,Y,No,11,3,3,80,0,15,4,,4,,1,3
49,0,travel_rarely,465,R&D,6,1,life sciences,1,1661,3,F,41,2,4,Healthcare Representative,3,MARRIED,13966,11652,2,Y,YES,19,3,2,80,1,30,3,3,15,11,2,12
36,No,NON-TRAVEL,894,research & development,1,4,MEDICAL,1,1662,4,F,33,2,2,Manufacture Director,3,Married,4374,15411,0,Y,0,15,3,3,80,0_,4,6,3,3,2,1,2
36,NO,rare,1040,research & development,3,2,ls,1,1664,4,Male,79,4,2,healthcare rep,1,,6842,26308,6,Y,no,20,4,1,80,1,13,3,3,5,4,0,4
54,No,rare,584,RESEARCH & DEVELOPMENT,22,5,med,1,1665,2,f,91,3,4,manager,3,Married,17426,18685,3,Y,no,25,4,3,80,1,36,6,3,10,8,4,7
43,0,travel_rarely,1291,R&D,15,2,LS,1,1666,3,Male,65,2,4,research director,3,Married,17603,3525,1,Y,no,24,4,1,80,1,14,3,3,14,10,6,11
35,YES,frequent,,SALES,12,4,OTHER,1,1667,4,Male,36,3,2,Sales Executive,4,single,4581?,10414,3,Y,1,24,4,1,80,0,13,2,4,11,9,6,7
38,no,frequent,1189,r&d,1,3,LIFE SCIENCES,1,1668,4,m,90,3,2,Research scientist,4,MARRIED,4735,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9
29,No,travel_rarely,991,Sales,5,3,MEDICAL,1,1669,1,m,43,2,2,sales exe,2,Divorced,4187,3356,1,Y,YES,13,3,2,80,1,10,3,2,10,0,0,9
33,no,rare,392,sale,2,4,MED,1,1670,4,M,93,3,2,SALES EXECUTIVE,4,DIVORCED,5505,3921,1,Y,0,14,3,3,80,2,6,5,3,6,2,0?,4
32,no,,977,R&D,2,3,medical,1,1671,4,m,45,3_,2,research scientist,2,Divorced,5470?,25518,0,Y,no,13,3,3,80,2,10,4,2,9,5,1,6
31,NO,rare,1112,SALES,5,4,Life Sciences,1,1673,1,Female,67,3,2,SALES EXECUTIVE,4,MARRIED,5476,22589,1,Y,no,11,3,1,80,2,10,2,3,10,0,0,2
49,NO,TRAVEL_RARELY,464,research & development,16,3,MED,1,1674,4?,f,74,3,,Laboratory Technician,1,divorced,2587,24941,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2
38,no,TRAVEL_FREQUENTLY,148,RESEARCH & DEVELOPMENT,2,3,MED,1,1675,4,f,42,2,1,laboratory technician,2,SINGLE,2440,23826,1,Y,0,22,4,2,80,0,4,3,3,4,3,3,3
47,NO,travel_rarely,1225,Sales,2,4,LIFE SCIENCES,1,1676,2,f,47,4,4,manager,2,DIVORCED,15972,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1?,2
49,no,TRAVEL_RARELY,809,Research & Development,1?,3,ls,1,1677,3,M,36,3,4,MANAGER,3,,15379,22384,,Y,No,14,3,1,80,0,23,2,3,8,7,0,0
41,NO,Travel_Rarely,1206,sale,23,2,ls,1,1678,4,MALE,80,3,3,sales executive,3,Single,7082,11591,3,Y,YES,16,3,4,80,0_,21,2,3,2,0,0,2
20,No,rare,727,Sales,9,1,ls,1,,,MALE,54,3,1,SALES REPRESENTATIVE,1,single,2728,21082,1,Y,NO,11,3,1,80,0,2,3,3,2,2,0,2
33,NO,Non-Travel,530,Sale,16,3,Life Sciences,1,1681,3,f,36,3,2,SALES EXECUTIVE,4,Divorced,5368,16130,1,Y,YES,25,4,3,80,1,7,2,3,6,5,1,2
36,No,rare,1351,Research & Development,26,4,LS,1,1682,1,M,80,,2,healthcare representative,3,MARRIED,5347,7419,6,Y,No,14,3,,80,2,10,2,2,3,2,0,2
44,NO,rare,528,Human Resources,1,3,LS,1,1683,3,F,44,3,1,Human Resources,4,DIVORCED,3195,4167,4,Y,yes,18,3,1,80,3,8,2,3,2,2,2,2
23,YES,Travel_Rarely,1320,R&D,8,1,med,1,1684,4,m,93,2,1,lab technician,3,single,3989,,1,Y,yes,11,3,1,80,0,5,2,3,5,4,1,2
38,NO,rare,1495,r&d,4_,2,Medical,1,1687,4,FEMALE,87,3,1,LABORATORY TECHNICIAN,3,,3306,26176?,7,Y,no,19,3,4,80,1,7,5,2,0,0,0,0
53,0,travel_rarely,1395,RESEARCH & DEVELOPMENT,24,4,medical,1,1689,2,m,48,4,3?,Healthcare Representative,4,married,7005,3458,3,Y,NO,15_,3,3,80,0,11,2,3,4,3,1,2
48,yes,frequent,708,Sales,7,2,medical,1,1691,4,F,95,3,1,SALES REPRESENTATIVE,3,married,2655,11740,2,Y,Yes,11,,3,80,2,,3,3,9,7,7,7
32,Yes,Travel_Rarely,1259,R&D,2,4,Life Sciences,1,1692,4,M,95,3,1,LABORATORY TECHNICIAN,2,SINGLE,1393,24852,1,Y,NO,12,3,1,80,0,1,2,3,1,0,0,0
26,0,Non-Travel,786,R&D,7,3,MEDICAL,1,1693,4,M,76,3,1,Laboratory Technician,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5?,7
55,0,travel_rarely,1441,r&d,,3,TD,1,1694,1,M,94,2,1,Research scientist,2,divorced,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1_,2
34,NO,rare,1157,research & development,5,2,MEDICAL,1,1696,2,Male,57,,2,Laboratory Technician,4,Married,3986,11912,1,Y,NO,14,3,3,80,1,15,3,4,15,10,4,13
60,0,rare,370,research & development,1,4,MED,1,1697,3,m,92,1,3,healthcare representative,4,divorced,10883,20467,3,Y,NO,20,4,3,80,1,19,,4,1,0,0,0
33,no,Travel_Rarely,267,r&d,21,3,MEDICAL,1,1698,2,m,79,4,1,Lab Technician,2,MARRIED,2028,13637,,Y,0,18,3,4,80,3,14,6,3,14,11,2,13
37,no,TRAVEL_FREQUENTLY,1278,sale,1,4,med,1,1700,3,Male,31,1,2,SALES EXECUTIVE,4,Divorced,9525,7677,1,,0,14,3,3,80,2,6,2,2,6,3,1,3
34,NO,Travel_Rarely,678,RESEARCH & DEVELOPMENT,19,3,life sciences,1,1701,2,f,35,2,1,Research Scientist,4,married,2929,20338,1,Y,NO,12,3,2,80,0,10,3,3,10,9,8,7
23,Yes,rare,427,sale,7,3,Life Sciences,1,,3,MALE,99,3,1,Sales Rep,4,divorced,2275,25103,1,Y,Yes,21,4,2,80,1,3,2,,3,2,0,2
44,No,rare,,R&D,2,3,ls,1,1703,3,f,96,4,3,healthcare rep,4,MARRIED,7879,14810,1,Y,YES,19,3,2,80,1,9,2,3,8,7,6,7
35,no,frequent,146,RESEARCH & DEVELOPMENT,2,4,Medical,1,1704,1,MALE,79,2,1,research scientist,4,SINGLE,4930,13970,0,Y,Yes,14,3,3,80,,6,2,4,5,4,1,4
43,No,rare,1179,Sales,2,3,med,1,1706,4,M,73,3,2,sales exe,4,Married,7847,6069,1,Y,,17,3,1,80,1,10,3,3,10,9,8,8
24,NO,travel_rarely,581,r&d,9,3,medical,1,1707,3,Male,62,4,1,research scientist,3,Married,4401,17616,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4
41,no,Travel_Rarely,918,sale,6,3,mkt,1,1708,4,MALE,35,3,3,SALES EXECUTIVE,3,SINGLE,9241,15869,1,Y,NO,12,3,2,80,0,10,3,3,10,8,8,7
29,0,TRAVEL_RARELY,1082,Research & Development,9,4,MED,1,1709,4,f,43,3,1,lab technician,3,MARRIED,2974,25412,9,Y,no,17_,3,3,80,1,9,2,3,5,3,1,2
36,0,travel_rarely,530,Sale,2,4,ls,1,1710,3,Female,51,3,2,Sales Rep,4,single,4502,7439,3,Y,0,15,3,,80,0,17,2,2,13,7,6,7
45,no,nil,1238,r&d,1,1,life sciences,1,1712,3,Male,74,2,3,Healthcare Representative,3,married,10748,3395,3,Y,0,23,4,4,80,1,25,3,2,23,15,14,4
24,YES,travel_rarely,240,HR,22,1,HR,1,1714,4,Male,58,1,1,human resources,3,MARRIED,1555,11585,1,Y,No,11,,3,80,,1,,3,1,0_,0,0
47,Yes,frequent,1093,Sales,9,3,Life Sciences,1,1716,3,m,82,1,4,Sales Executive,3,married,12936,24164,7,Y,NO,11,3,3,80,0,25,3,1,23,5,14,10
26,0,Travel_Rarely,390,RESEARCH & DEVELOPMENT,17,4,Medical,1,1718,4,m,62,1,1,lab technician,3,married,2305,6217,1,Y,no,15,3,3,80,3,3,3,4,3,2,0,2
45,NO,Travel_Rarely,1005,RESEARCH & DEVELOPMENT,28,2,TD,1,1719,4,FEMALE,48,2,4,research director,2,single,16704,17119,1,Y,0,11,3,3_,80,0,21,2,3,21,6,8,6
32,No,travel_frequently,585,research & development,10,3,life sciences,1,1720,1,Male,56,3,1,Research Scientist,3,MARRIED,3433,17360,6,Y,no,13,3,1,80,1,10,3,2,5,2,1,3
31,0,rare,741,Research & Development,2,4,life sciences,1,1721,2,MALE,69,3,1,laboratory technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3
41,NO,nil,552,HUMAN RESOURCES,4,3,HUMAN RESOURCES,1,1722,3,m,60,1,2,Human Resources,2,married,6430,20794,6,Y,0,19,3,2,80,1,10,4,3,3,2,1,2
40,No,travel_rarely,369,RESEARCH & DEVELOPMENT,8,2,LIFE SCIENCES,1,1724,2,Female,92,3,2,Manufacture Director,1,Married,6516,5041,2,Y,1,16,3,2,80,1,18,3,3,1,0,0_,0
24,NO,travel_rarely,506,R&D,29,1,medical,1,1725,2,Male,91,3,1,Laboratory Technician,1,DIVORCED,3907,3622,1,Y,0,13,3,2,80,3,6,2,4,6,2,1,2
46,NO,rare,717,R&D,13,4,LS,1,1727,3,m,34,3,2,healthcare rep,2,Single,5562,9697,6,Y,0,14,3,4,80,0,19,3,3,10,7,0,9
35,NO,travel_rarely,1370,R&D,27,4,LS,1,1728,4,MALE,49,3,2,MANUFACTURING DIRECTOR,3,married,6883,5151,2,Y,no,16,3,2,80,1,17,3,3,7,7,0,7
30,no,rare,793,research & development,16,1?,life sciences,1,1729,2,Male,33,3,1,research scientist,4,married,2862,3811,1,Y,0,12,3,2,80,1,10,2,2,10,,0,8
47,No,nil,543,SALES,2,4,mkt,1,1731,3,MALE,87,3,2,Sales Exe,2,married,4978,3536,7,Y,0,11,3,4,80,1,4,3,1,1,0,0,0
46,no,Travel_Rarely,1277,Sales,2,3,LS,1,1732,3,MALE,74,3,3,sales exe,4,divorced,10368,5596,4,Y,YES,12,3,2,80,1,13,5,2,10_,6,0,3
36,YES,rare,1456,Sale,13,5,mkt,1,1733,2,MALE,96,2,2,Sales Executive,1,DIVORCED,6134,8658,5,Y,YES,13,3,2,80,3,16,3,3,2,2,2,2
32,,TRAVEL_RARELY,964,sale,1?,2,life sciences,1,1734,1,m,34,1,2,Sales Executive,2,single,6735,12147,6,Y,no,15,3,2,80,0,10,2,3,0,0,0,0
23,0,Travel_Rarely,160,RESEARCH & DEVELOPMENT,4,1,Medical,1,1735,3,FEMALE,51,3,1,LABORATORY TECHNICIAN,2,SINGLE,3295,12862,1,Y,0,13,3,3,80,0,3,3,1,3,2,1,2
31,NO,frequent,163,r&d,24,1,Technical Degree,1,1736,4,FEMALE,30,3,2,Manufacture Director,4,single,5238,6670,2,Y,NO,20,4,4,80,0,9,3,2,5,4,1,4
39,NO,non-travel,792,r&d,1,3,Life Sciences,1,1737,4,M,77,3,2,Lab Technician,,MARRIED,6472,8989,1,Y,YES,15,3,4,80,1,9,2,3,9,8,5,8
32,No,Travel_Rarely,371,SALES,19,3,Life Sciences,1,,4,Male,80,1,3,,3,married,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2
40,No,TRAVEL_RARELY,611,Sale,7,4,MED,1,1740,2,MALE,88,3,5,manager,2,SINGLE,19833,4349,1?,Y,0,14,3,2,80,0,21,3,2,21,8,12,8
45,no,TRAVEL_RARELY,176_,human resources,4,3,Life Sciences,1,1744,3,F,56,1,3,Human Resources,3,MARRIED,,6595,4,Y,NO,21,4,3,80,2,9?,2,4,5,0,0,3
30,0,Travel_Frequently,1312,RESEARCH & DEVELOPMENT,2,4,td,1,1745,,f,78,2,1,RESEARCH SCIENTIST,1,single,4968,26427,0,Y,no,16,3,4,,0,10,2,3,9,,0,7
24,NO,Travel_Frequently,897,HUMAN RESOURCES,10_,3,medical,1,1746,1,M,59,3,1,HUMAN RESOURCES,4,MARRIED,2145,2097,0,Y,0,14,3,4,80,1,3,2,3,2,2,2,1
30,YES,frequent,600,HR,8,3,HR,1,1747,3,Female,66,,1,human resources,4,divorced,2180,9732,6,Y,0,11,3,3,80,1,6,0,2,4,2,1,2
31,No,rare,1003,Sales,5,3,Technical Degree,1,1749,1,Male,51,3,2,SALES EXECUTIVE,3,Married,8346,20943,1,Y,no,19,3,3,80,1,6,3,3,5,2,0,2
27,NO,TRAVEL_RARELY,1054,Research & Development,,3,Medical,1,1751,3,FEMALE,67,3,1,research scientist,4,single,3445,6152,1,Y,no,11,3,3_,80,0,6,5,2,6,2,1,4
29,,travel_rarely,428,Sale,9,3,MKT,1,1752,2,F,52,1,1,Sales Rep,2,single,2760,14630,1,Y,no,13,3,3,80,0,2,3,3,2,2,2,2
29,No,travel_frequently,461,research & development,1,3,Life Sciences,1,1753,4,MALE,70,4,2,Healthcare Rep,3,single,6294,23060,8,Y,YES,12,3,4,80,0,10,5,4,3,2,0,2
30,No,travel_rarely,979,Sale,15,2,marketing,1,1754,3,MALE,94,2,3,Sales Exe,1,divorced,7140,3088,2,Y,NO,11,3,1,80,1,12,2,3,7,7,1,7
34,no,rare,181,research & development,2,4,med,1,1755,4,m,97,4,1,Research scientist,4,Married,2932,5586,0_,Y,yes,14,3,1,80,3,6,3,3,5_,0,1,2
33,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,,62,3,2,SALES EXECUTIVE,2,SINGLE,5147,10697,8,Y,,15,3,4,80,0,13,2,2_,11,7,1,7
49,no,TRAVEL_RARELY,1313,Sale,11,4,marketing,,1757,4,FEMALE,80,3,2,sales exe,4,Single,4507,8191,3,Y,NO,12,3,3,80,0,8,1,4,5,1,0,4
33,yes,TRAVEL_RARELY,211,SALES,16,3,LS,1,1758,1,FEMALE,74,3,,sales executive,1,single,8564,10092,2,Y,YES,20,4,3,80,0,11,2,2,0,0,0,
38,No,TRAVEL_FREQUENTLY,594,R&D,2,2,Medical,1,1760,3,F,75,2,1,lab technician,2,MARRIED,2468,15963,4,Y,no,14,3,2,80,1,9,4,,6,1,0,5
31,Yes,rare,1079,Sale,16,4,,1,1761,1?,Male,70,3,3,Sales Exe,3,married,8161,19002,2,Y,no,13,3,1,80,3,10,2,3,1,0,0,0
29,0,TRAVEL_RARELY,590,R&D,,3,Technical Degree,1,1762,4,F,91,2,1,Research Scientist,1,divorced,2109,10007?,1,Y,No,13,3,3,,1,1,2_,3,1,0,0,0_
30,no,TRAVEL_RARELY,305,R&D,16,3,ls,1,1763,3,M,58,4,2,Healthcare Representative,3,married,5294,9128,3,Y,,16,3,3,80,1,10,3,3,7,0,1,7
32,NO,Non-Travel,953,R&D,5,4,technical degree,1,,2,M,65,3,1,RESEARCH SCIENTIST,2,single,2718,17674,2,Y,0,14,3,2,80,0,12,3,3,7,7,,7
38,No,TRAVEL_RARELY,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,MARRIED,5811,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
43,Yes,frequent,807,RESEARCH & DEVELOPMENT,17,3,TD,1,1767,3,m,38,2,1,research scientist,3,MARRIED,2437,15587,9,,yes,16,3,4,80,1_,6,4,3,1,0,0,0
42,No,rare,855,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1,LABORATORY TECHNICIAN,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
55,no,rare,478,Research & Development,2,3,MED,1,1770,3,m,60,2,5,research director,1,Married,19038,19805,8,Y,NO,12,3,2,80,3,34,2,3,1,0,0,0
33,0,nil,775_,R&D,4,3,TECHNICAL DEGREE,1,1771,4,MALE,90,3,2,Research Scientist,2,Divorced,3055,6194,5,Y,,15,3,4,80,2,11,2,2,9,8,1,7
41,No,rare,548,Research & Development,9,4,LIFE SCIENCES,1,1772,3,Male,94,3,1,laboratory technician,1?,divorced,2289,20520,1,Y,NO,20,4,2,80,2,5,2,3,5,3,0,4
34,NO,nil,1375,sales,10,3,Life Sciences,1,1774,4,MALE,87,3,2,Sales Executive,3,DIVORCED,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,,15,14,0,7
53,No,NON-TRAVEL,661,R&D,1,4,med,1,1775,1,Female,60,2,4,manufacture director,3,married,12965,22308,4,Y,1,20,4,4,80,3,27,2,,3,2,0,2
43,0,TRAVEL_RARELY,244,HUMAN RESOURCES,2,3,life sciences,1,1778,2,m,97,3,1,human resources,4,single,3539,5033,0,Y,0,13,3,2,80,,10_,5,3,9,7,1,8
34,0,Travel_Rarely,511,Sale,3,2,LS,1,1779,4,Female,32,1,2,sales executive,4,Single,6029,25353,5,Y,NO,12,3,1,80,0,6,3,3,2,,2,2
21,YES,rare,337,Sales,7,1,MKT,1,1780,2,Male,31,3,1,sales representative,,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
38,No,TRAVEL_RARELY,1153,,6,2,Other,1,1782,4,FEMALE,40,2,1,LABORATORY TECHNICIAN,3,married,3702,16376,1,Y,NO,11,3,2,80,1,5,3,3,5,4,0,4
22,YES,rare,1294,r&d,8,1,MED,1,1783,3,f,79,3,1,lab technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
31,0,rare,196_,sale,29_,4,marketing,1,1784,1,F,91,2,2,Sales Exe,,MARRIED,5468,13402,1,Y,no,14?,3?,1,80,2,13,3,3,12,7,5,7
51,NO,Travel_Rarely,942,R&D,3,3,td,1,1786,1,F,53,3,3,Manager,3,married,13116,22984,2,Y,No,11,3,4,80,,15,2,3,2,2,2,
37,no,travel_rarely,589,Sales,9,2,MKT,1,1787,2,m,46,2,2,SALES EXECUTIVE,2,MARRIED,4189,8800,1,Y,no,14,3,1,80,2,5,2,3,5,2,0,3
46,0,TRAVEL_RARELY,734,R&D,2,4,med,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Y,yes,17,3,3,80,1,24,3,,2,1,2,2
36,NO,TRAVEL_RARELY,1383,research & development,10,3,Life Sciences,1,1790,4,Male,90,3,3,,1,MARRIED,8321,25949,7?,Y,1,13,3,4,80,1,15,1,3,12,8,5,7
44,YES,,429,RESEARCH & DEVELOPMENT,1,2,MEDICAL,1,1792,3,MALE,99,3,1,Research scientist,2,Divorced,2342,11092,1,Y,1,12,3,3,80,3,6,2,2,5,,2,3
37,no,TRAVEL_RARELY,1239,human resources,8,2,OTHER,1,1794,3,M,89,3,2,HR,2,divorced,4071,12832,2,Y,0,13,3,3,80,0,19,4,2,10_,0,4,7
35,1,rare,303,sales,27,3,LIFE SCIENCES,1,1797,3,m,84,3,2,Sales Exe,4,SINGLE,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7_
33,NO,Travel_Rarely,,RESEARCH & DEVELOPMENT,8,4,ls,1,1798,4,M,90,4,1,research scientist,1,MARRIED,3143,6076,,Y,NO,19,3,,80,1,14,1,3,10,8,7,6
28,No,rare,1181,r&d,1,3,LS,1,1799,3,M,82,3,1,Research scientist,4,married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
39,0,rare,1253,R&D,10,1?,Medical,1,1800,3,m,65,3,3,Research Director,,SINGLE,13464,7914,7,Y,0,21,4,3,80,0,9,3,3,4,3,2,2
46,NO,NON-TRAVEL,849,Sales,26,2,LS,1,1801,2,M,98,2,,sales executive,2,single,7991,25166?,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
40,no,TRAVEL_RARELY,616,r&d,2,2,Life Sciences,1,1802,3,F,99,3,1,laboratory technician,1,,3377,25605,4,Y,NO,17,3,4,80,1,7,5,2,4,3,0,2
42,no,travel_rarely,1128,Research & Development,13,3,medical,1,1803,2,MALE,95,4,2,Healthcare Representative,1,MARRIED,5538,5696,5,Y,0,18,3,3,80,2,10,2,2,0,0,0,0
35,NO,Non-Travel,1180,RESEARCH & DEVELOPMENT,2,2,Medical,1,1804,2,m,90,3,2,Manufacture Director,4,divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
38,No,Non-Travel,1336,human resources,2,3,Human Resources,1,1805,1,m,100,3,1,Human Resources,2,DIVORCED,2592,7129,5,Y,NO,13,3,4,80,3,13,3,3,11,10,3,8
34,YES,frequent,234,r&d,9_,4,ls,1,1807,4,MALE,93,3,2,,1,married,5346,6208,4,Y,no,17,3,,80,1,11,3,2,7,1,0,
37,Yes,rare,370,RESEARCH & DEVELOPMENT,10,4,,1,1809,4,m,58,3,2,MANUFACTURING DIRECTOR,1,SINGLE,4213,4992,1,Y,0,15,3,2,80,0,10,4,1,10,3,0,8
39,no,Travel_Frequently,766,Sale,20,3,Life Sciences,1,1812,3,Male,83,3,2,sales executive,,divorced,4127,19188,2,Y,NO,18,3,4,80,1,7,6,3,2,1,2,2
43,0,NON-TRAVEL,343,research & development,9,3,Life Sciences,1,1813,1,Male,52,3,1,RESEARCH SCIENTIST,3,SINGLE,2438,24978,4,Y,NO,13,3,3,80,0,7,2,2,3,2,1,2
41,NO,,447,RESEARCH & DEVELOPMENT,5,3,LIFE SCIENCES,,1814,2,M,85,4,2,HEALTHCARE REPRESENTATIVE,2,SINGLE,6870,15530,3,Y,NO,12,3,1_,80,0,11,3,1,3,2,1,2
41,0,rare,796,sale,4,1,MKT,1,1815,3,F,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,YES,13,3,4,80,1,23,3,4,22,14,13,5
30,No,travel_rarely,1092,research & development,10,3,MED,1,1816,1,F,64,3,3,manufacturing director,3,single,9667,2739,9,Y,NO,14,3,2,80,0,9,3,3,7,7,0,2
26,1,TRAVEL_RARELY,920,HUMAN RESOURCES,20,2,Medical,1,1818,4,F,69,3,1,hr,2,married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
46,YES,,261,RESEARCH & DEVELOPMENT,21,2,medical,1,1821,4,f,66,3,2,Healthcare Rep,2,married,8926,10842,4,Y,no,22,4,4,80,1,13,2,4,9,7,3,7
40,no,TRAVEL_RARELY,1194,r&d,1,3,LIFE SCIENCES,1,1822,3,FEMALE,52,3,2,healthcare representative,4,DIVORCED,6513,9060,4,Y,NO,17,3,4,80,1,12,3,3,5,3,0,3
34,No,TRAVEL_RARELY,810,SALES,8,2,TECHNICAL DEGREE,1,1823,2,Male,92,4,2,sales executive,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,,8,4,8
58,No,NON-TRAVEL,350,sale,,3,MEDICAL,1,1824,2,M,52,3,4,manager,2,divorced,16291,22577,4,Y,0,22,4,4?,80,1,37,0,2?,16,9,14,14
35,no,Travel_Rarely,185,r&d,23,4,Medical,1,1826,2,m,91,1,1,lab technician,3,Married,,9696,0,Y,no,16,3,2,80,1,6,2,4,5,4,0,3
47,No,travel_rarely,1001,research & development,4,3,ls,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,YES,12,3,3,80,1,28,4,3,22,11,14,10
40,no,,750,r&d,12,3,LS,1,1829,2,Female,47,3,2,healthcare rep,1,Divorced,4448,10748,2,Y,NO,12,3,2,80,1,15,3,3,7,4,7,7
54,no,rare,431,Research & Development,7,4,MED,1,1830,4,Female,68,3,2,RESEARCH SCIENTIST,4,married,6854,15696,4,Y,NO,15,3,2,80,1,14,2,2,7,1,1,7
31,No,TRAVEL_FREQUENTLY,1125,sales,7,4,MKT,1,1833,1,F,68,3,3,sales executive,,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
28,No,travel_rarely,1217,research & development,1,3,medical,1,1834,3,Female,67,3,1,RESEARCH SCIENTIST,1,Married,3591,12719,1,Y,0,25,4,3,80,1,3,3,3,3,2,1,2
38,No,rare,723,sale,2,4?,MARKETING,1,1835,2,Female,77,1,2,Sales Representative,4,married,5405,4244,2,,1,20,4,1,80,2,20,4,2,4,2,0,3
26,No,Travel_Rarely,572,sale,10,3,medical,1,1836,3,M,46,3,2,sales exe,4,SINGLE,4684,9125,1,Y,0,13,3,1,80,0,5,4,3,5,3,1,2
58,no,frequent,1216,,15,4,LS,1,1837,1,m,87,3,4,RESEARCH DIRECTOR,3,married,15787,21624,2,Y,YES,14,3,2,80,0,23,3,3,2,2,2,2
18,no,NON-TRAVEL,1431,research & development,14,3,Medical,1,1839,,F,33,3,1,RESEARCH SCIENTIST,3,Single,1514,8018,1,Y,no,16,3?,3,80,0,0,4,1,0,0_,0,0
